"Area" "Year" "average_rain_fall_mm_per_year" "pesticides_tonnes" "avg_temp" "Maize" "Potatoes" "Rice, paddy" "Sorghum" "Soybeans" "Wheat" "Cassava" "Sweet potatoes" "Plantains and others" "Yams"
"573" "Dominican Republic" 2008 1410 5409.43 26.76 14532 205454 48268 21736 NA NA 75141 71031 94967 69428
"574" "Dominican Republic" 2009 1410 5975.25 26.91 14645 219707 42862 19343 NA NA 77183 77468 123255 70171
"575" "Dominican Republic" 2010 1410 6316.61 26.93 16818 237316 47651 21139 NA NA 84606 81343 109770 69331
"576" "Dominican Republic" 2011 1410 6316.61 26.79 16229 236186 50057 14666 NA NA 78686 80907 173430 67133
"577" "Dominican Republic" 2012 1410 6316.61 26.87 15675 242634 41266 14585 NA NA 75083 81007 183778 66228
"578" "Dominican Republic" 2013 1410 6316.61 26.51 15764 256603 45123 15303 NA NA 74585 79812 199939 63432
"579" "Ecuador" 1990 2274 2537 21.82 10602 71727 31218 28273 19873 7967 54593 59520 118358 NA
"580" "Ecuador" 1991 2274 2377 21.91 13821 68405 26921 15289 16598 5696 47217 26571 99852 NA
"581" "Ecuador" 1992 2274 2012 21.94 10416 77444 33254 13955 16420 5911 36875 28667 101582 NA
"582" "Ecuador" 1993 2274 1844 21.86 11442 74694 34804 12949 17613 6711 36265 36276 93053 NA
"583" "Ecuador" 1994 2274 2670 21.46 11208 81368 37385 8923 21520 6162 40870 48971 103690 NA
"584" "Ecuador" 1995 2274 2658 21.96 11551 71719 32622 12067 10939 6951 36456 35269 82605 NA
"585" "Ecuador" 1996 2274 2407 21.34 11425 84913 35620 11725 12600 6176 37845 36429 88953 NA
"586" "Ecuador" 1997 2274 7612 22.88 11482 89626 35876 17111 11365 5976 37578 38750 83753 NA
"587" "Ecuador" 1998 2274 21500 22.59 10743 92184 32060 13548 12691 6484 49242 17591 93279 NA
"588" "Ecuador" 1999 2274 14216 21.21 11813 93077 35225 13548 18130 7001 40000 56766 93936 NA
"589" "Ecuador" 2000 2274 17948 21.34 14614 56332 36812 14700 17061 6208 34909 29181 30460 NA
"590" "Ecuador" 2001 2274 7344 21.51 7642 97253 36000 14384 18900 6100 38000 28134 90347 NA
"591" "Ecuador" 2002 2274 1302.49 22.23 14319 48788 38746 20000 19963 5696 40153 13019 59057 NA
"592" "Ecuador" 2004 2274 29799.84 22.04 18841 71587 42187 20000 16610 8053 39602 25760 58351 NA
"593" "Ecuador" 2005 2274 18391.23 21.82 21232 69668 38989 14865 19646 7220 44199 30654 60846 NA
"594" "Ecuador" 2006 2274 7953.42 22.09 18776 69768 41986 15068 11500 7774 34279 18750 56123 NA
"595" "Ecuador" 2007 2274 14156.16 21.68 23105 68022 43555 16000 17188 8186 45107 18824 55969 NA
"596" "Ecuador" 2008 2274 15396.14 21.72 22442 61416 40639 16000 16000 7466 51231 21244 45571 NA
"597" "Ecuador" 2009 2274 9666.87 22.01 22003 58531 40004 16447 16585 8617 31191 18947 49631 NA
"598" "Ecuador" 2010 2274 31637.12 21.98 22348 87422 43399 16254 16279 8912 32033 18963 48375 NA
"599" "Ecuador" 2011 2274 17529.44 21.78 16672 77752 44792 15838 16250 9249 28346 19113 51321 NA
"600" "Ecuador" 2012 2274 11469.74 21.86 27324 83078 42178 15667 16923 7995 45419 19575 60942 NA
"601" "Ecuador" 2013 2274 6471.77 21.69 23702 73131 38210 15608 16585 7064 25112 19113 49591 NA
"602" "Egypt" 1990 51 13214 20.73 57803 205592 72663 46920 25773 51967 NA 257930 NA NA
"603" "Egypt" 1991 51 8255 20.64 58951 202345 74554 49724 28366 48163 NA 270456 NA NA
"604" "Egypt" 1992 51 6156 20.09 61346 209071 76511 51247 26981 52546 NA 241308 NA NA
"605" "Egypt" 1993 51 4175 20.74 60780 207792 77184 53366 27534 52970 NA 260629 NA NA
"606" "Egypt" 1994 51 4283 21.1 59065 204487 79130 46272 28828 50026 NA 247138 NA NA
"607" "Egypt" 1995 51 4391 20.62 61630 211244 81356 44770 24344 54221 NA 259786 NA NA
"608" "Egypt" 1996 51 4499 20.85 69523 202048 82910 43520 26103 56384 NA 231357 NA NA
"609" "Egypt" 1997 51 4607 20.52 71298 218355 84152 50427 26223 55994 NA 224888 NA NA
"610" "Egypt" 1998 51 4715 21.29 72257 223302 86401 56077 26207 59896 NA 240060 NA NA
"611" "Egypt" 1999 51 4823 21.46 75174 232915 88780 57692 26367 63467 NA 240545 NA NA
"612" "Egypt" 2000 51 4931 20.74 76800 235931 91025 57885 27199 63422 NA 273327 NA NA
"613" "Egypt" 2001 51 5039 21.45 69798 238739 92833 57964 27922 63580 NA 266543 NA NA
"614" "Egypt" 2002 51 5147 21.46 77656 240382 93889 57756 29904 64345 NA 276970 NA NA
"615" "Egypt" 2004 51 5363 21.06 79087 244443 98384 56674 30266 65567 NA 281242 NA NA
"616" "Egypt" 2005 51 5471 21.08 81607 250826 99874 56118 34000 64929 NA 175000 NA NA
"617" "Egypt" 2006 51 9781 21.15 83705 250085 100750 56859 30817 64303 NA 119702 NA NA
"618" "Egypt" 2007 51 9105 21.51 80463 255717 97675 56763 32880 64673 NA 298171 NA NA
"619" "Egypt" 2008 51 9527 21.74 79053 259390 97349 56258 33601 65031 NA 276425 NA NA
"620" "Egypt" 2009 51 9013 21.67 78184 264241 95930 55287 31252 63829 NA 285425 NA NA
"621" "Egypt" 2010 51 11590 22.46 72700 259211 94217 50060 28453 55741 NA 306078 NA NA
"622" "Egypt" 2011 51 12945 21.18 77409 264311 95670 53457 31195 65428 NA 318249 NA NA
"623" "Egypt" 2012 51 13991 21.55 77723 268531 95296 53034 36186 65823 NA 323485 NA NA
"624" "Egypt" 2013 51 13653 21.44 77223 266276 95865 53777 34767 66682 NA 336781 NA NA
"625" "El Salvador" 1990 1784 2524 26.06 21383 140000 43271 12423 20000 NA 158889 64286 111714 NA
"626" "El Salvador" 1991 1784 4096 26.08 16448 144231 37669 13228 20000 NA 152762 62941 111786 NA
"627" "El Salvador" 1992 1784 3940.77 26.22 21989 144444 43561 14383 26857 NA 172692 61333 109740 NA
"628" "El Salvador" 1993 1784 3785.54 26.12 20482 141509 47076 15254 27143 NA 200000 64000 106557 NA
"629" "El Salvador" 1994 1784 3630.31 26.33 15245 140741 43353 14961 25000 NA 201298 61250 97402 NA
"630" "El Salvador" 1995 1784 3475.08 26.05 21972 140000 53291 14970 23333 NA 160232 62500 119791 NA
"631" "El Salvador" 1996 1784 3319.85 25.77 22572 157368 51627 15242 23333 NA 158831 62845 64137 NA
"632" "El Salvador" 1997 1784 3164.62 26.48 16582 139286 44419 16050 24444 NA 131429 62976 126495 NA
"633" "El Salvador" 1998 1784 3009.39 26.48 19062 215536 49760 15421 24000 NA 131429 64706 147857 NA
"634" "El Salvador" 1999 1784 2854.16 25.67 25047 210286 52531 13111 24000 NA 124202 63112 134056 NA
"635" "El Salvador" 2000 1784 2698.93 25.78 22475 231200 57884 15855 22727 NA 123479 63105 312986 NA
"636" "El Salvador" 2001 1784 2543.7 25.92 19431 229878 60284 15445 22241 NA 124794 62931 311689 NA
"637" "El Salvador" 2002 1784 2388.47 26.12 26041 236013 59384 18428 21732 NA 128120 62852 311690 NA
"638" "El Salvador" 2004 1784 2078.01 26.2 27641 288786 66430 15999 20409 NA 100819 62585 312202 NA
"639" "El Salvador" 2005 1784 1922.78 26.07 29434 221220 72118 15859 20768 NA 125043 62409 312125 NA
"640" "El Salvador" 2006 1784 2265.72 26.14 30794 220517 73941 18397 20383 NA 125016 62251 311678 NA
"641" "El Salvador" 2007 1784 1940.78 26.02 29107 218481 74651 15307 19348 NA 128870 63889 311711 NA
"642" "El Salvador" 2008 1784 3899.48 25.71 33895 218555 79373 13899 19279 NA 128900 61614 311771 NA
"643" "El Salvador" 2009 1784 3333.88 26.21 30041 252417 69016 17133 19172 NA 125022 61191 312073 NA
"644" "El Salvador" 2010 1784 3598.59 25.96 30253 252796 70136 17201 18000 NA 124843 60767 221778 NA
"645" "El Salvador" 2011 1784 3231.13 25.95 28181 196316 54783 14534 19222 NA 145719 60343 111171 NA
"646" "El Salvador" 2012 1784 2595.16 26.04 32580 295706 63968 13204 19231 NA 115775 58333 143831 NA
"647" "El Salvador" 2013 1784 6005.08 26.36 29461 426047 61615 16633 19231 NA 154928 58333 153680 NA
"648" "Eritrea" 1993 383 4.44 24.09 2308 82000 NA 3197 NA 2038 NA NA NA NA
"649" "Eritrea" 1994 383 4.44 24.13 7689 80659 NA 9028 NA 7449 NA NA NA NA
"650" "Eritrea" 1995 383 4.44 24.37 3366 79816 NA 4820 NA 5124 NA NA NA NA
"651" "Eritrea" 1996 383 4.44 24.36 3974 79592 NA 2463 NA 3665 NA NA NA NA
"652" "Eritrea" 1997 383 30.92 24.32 2495 80769 NA 2850 NA 3434 NA NA NA NA
"653" "Eritrea" 1998 383 19.61 24.78 7532 83333 NA 11420 NA 9552 NA NA NA NA
"654" "Eritrea" 1999 383 22.28 24.68 7920 80000 NA 8766 NA 7700 NA NA NA NA
"655" "Eritrea" 2000 383 24.96 24.76 2358 70012 NA 4118 NA 5943 NA NA NA NA
"656" "Eritrea" 2001 383 27.63 24.61 7851 58050 NA 4750 NA 11658 NA NA NA NA
"657" "Eritrea" 2002 383 27.63 24.86 2076 61120 NA 1562 NA 1706 NA NA NA NA
"658" "Eritrea" 2004 383 27.63 24.79 2409 64000 NA 2680 NA 2980 NA NA NA NA
"659" "Eritrea" 2005 383 27.63 24.85 4906 79311 NA 7907 NA 11565 NA NA NA NA
"660" "Eritrea" 2006 383 27.63 24.7 9755 78493 NA 7928 NA 11604 NA NA NA NA
"661" "Eritrea" 2007 383 27.63 24.7 8321 24508 NA 10693 NA 8395 NA NA NA NA
"662" "Eritrea" 2008 383 27.63 24.79 2123 8406 NA 2727 NA 3307 NA NA NA NA
"663" "Eritrea" 2009 383 27.63 25.3 8689 12000 NA 2358 NA 10706 NA NA NA NA
"664" "Eritrea" 2010 383 27.63 25.22 9000 15729 NA 1320 NA 11786 NA NA NA NA
"665" "Eritrea" 2011 383 27.63 24.78 9524 18180 NA 1124 NA 11154 NA NA NA NA
"666" "Eritrea" 2012 383 27.63 25.16 10476 14209 NA 1269 NA 12692 NA NA NA NA
"667" "Eritrea" 2013 383 27.63 25.87 10000 12819 NA 1200 NA 12000 NA NA NA NA
"668" "Estonia" 1992 626 469 6.51 NA 144514 NA NA NA 20562 NA NA NA NA
"669" "Estonia" 1993 626 170 5.26 NA 126432 NA NA NA 20994 NA NA NA NA
"670" "Estonia" 1994 626 176 5.35 NA 140959 NA NA NA 16686 NA NA NA NA
"671" "Estonia" 1995 626 154 6.23 NA 145590 NA NA NA 19974 NA NA NA NA
"672" "Estonia" 1996 626 133 4.63 NA 141758 NA NA NA 22046 NA NA NA NA
"673" "Estonia" 1997 626 200 5.95 NA 124153 NA NA NA 21850 NA NA NA NA
"674" "Estonia" 1998 626 195 5.5 NA 97147 NA NA NA 17666 NA NA NA NA
"675" "Estonia" 1999 626 187 6.55 NA 129807 NA NA NA 13377 NA NA NA NA
"676" "Estonia" 2000 626 315 7.12 NA 152654 NA NA NA 21285 NA NA NA NA
"677" "Estonia" 2001 626 329 6.08 NA 155249 NA NA NA 22302 NA NA NA NA
"678" "Estonia" 2002 626 331 6.34 NA 131599 NA NA NA 23025 NA NA NA NA
"679" "Estonia" 2004 626 351 6.03 NA 103416 NA NA NA 25083 NA NA NA NA
"680" "Estonia" 2005 626 386 6.04 NA 150277 NA NA NA 30818 NA NA NA NA
"681" "Estonia" 2006 626 452 6.7 NA 132608 NA NA NA 24173 NA NA NA NA
"682" "Estonia" 2007 626 460 6.97 NA 171977 NA NA NA 34746 NA NA NA NA
"683" "Estonia" 2008 626 551 7.39 NA 142273 NA NA NA 31831 NA NA NA NA
"684" "Estonia" 2009 626 402 6.14 NA 152752 NA NA NA 30146 NA NA NA NA
"685" "Estonia" 2010 626 514 5.06 NA 174562 NA NA NA 27440 NA NA NA NA
"686" "Estonia" 2011 626 460 6.98 NA 178361 NA NA NA 28065 NA NA NA NA
"687" "Estonia" 2012 626 553 5.57 NA 182175 NA NA NA 38994 NA NA NA NA
"688" "Estonia" 2013 626 567 7.28 NA 193558 NA NA NA 32754 NA NA NA NA
"689" "Finland" 1990 536 2001 6.07 NA 214976 NA NA NA 34847 NA NA NA NA
"690" "Finland" 1991 536 1738 5.62 NA 185663 NA NA NA 36391 NA NA NA NA
"691" "Finland" 1992 536 1372 5.8 NA 192894 NA NA NA 24152 NA NA NA NA
"692" "Finland" 1993 536 1200 4.74 NA 213516 NA NA NA 36212 NA NA NA NA
"693" "Finland" 1994 536 1247 4.66 NA 198795 NA NA NA 37953 NA NA NA NA
"694" "Finland" 1995 536 1041 5.63 NA 221053 NA NA NA 37686 NA NA NA NA
"695" "Finland" 1996 536 909 4.2 NA 220029 NA NA NA 40827 NA NA NA NA
"696" "Finland" 1997 536 999 5.36 NA 227139 NA NA NA 37188 NA NA NA NA
"697" "Finland" 1998 536 1164 4.71 NA 180091 NA NA NA 28929 NA NA NA NA
"698" "Finland" 1999 536 1139 5.7 NA 244923 NA NA NA 21589 NA NA NA NA
"699" "Finland" 2000 536 1147.48 6.57 NA 243851 NA NA NA 36007 NA NA NA NA
"700" "Finland" 2001 536 1423.27 5.35 NA 244267 NA NA NA 33811 NA NA NA NA
"701" "Finland" 2002 536 1620.36 5.54 NA 261779 NA NA NA 32585 NA NA NA NA
"702" "Finland" 2004 536 1489.12 5.4 NA 226886 NA NA NA 34738 NA NA NA NA
"703" "Finland" 2005 536 1431.04 5.8 NA 256990 NA NA NA 37304 NA NA NA NA
"704" "Finland" 2006 536 1645.3 5.91 NA 205607 NA NA NA 35575 NA NA NA NA
"705" "Finland" 2007 536 1479.45 6.23 NA 256996 NA NA NA 39329 NA NA NA NA
"706" "Finland" 2008 536 1621.86 6.77 NA 261221 NA NA NA 36408 NA NA NA NA
"707" "Finland" 2009 536 1693.8 5.49 NA 286098 NA NA NA 41027 NA NA NA NA
"708" "Finland" 2010 536 1746.71 4.36 NA 261548 NA NA NA 34299 NA NA NA NA
"709" "Finland" 2011 536 1707.54 6.38 NA 275943 NA NA NA 38469 NA NA NA NA
"710" "Finland" 2012 536 1545.25 5.12 NA 236522 NA NA NA 39028 NA NA NA NA
"711" "Finland" 2013 536 1475.39 6.17 NA 281312 NA NA NA 38215 NA NA NA NA
"712" "France" 1990 867 97701 11.96 60186 290790 59461 41296 20940 64787 NA NA NA NA
"713" "France" 1991 867 103434 10.6 72866 321625 53273 54849 24308 66764 NA NA NA NA
"714" "France" 1992 867 85249 11.15 79812 365434 52448 56007 17425 63992 NA NA NA NA
"715" "France" 1993 867 91953 10.7 80479 360076 49628 61242 24636 64739 NA NA NA NA
"716" "France" 1994 867 89515 11.96 77983 335302 45700 55026 25978 66685 NA NA NA NA
"717" "France" 1995 867 84011 11.69 77182 347354 48627 55990 25723 65079 NA NA NA NA
"718" "France" 1996 867 97890 10.14 83856 361751 52455 62667 26717 71361 NA NA NA NA
"719" "France" 1997 867 109792 11.59 90651 397848 58919 66645 27641 66288 NA NA NA NA
"720" "France" 1998 867 107753 11.25 84528 373559 58281 55734 25506 76063 NA NA NA NA
"721" "France" 1999 867 114695 11.83 89523 397361 60915 62061 26622 72395 NA NA NA NA
"722" "France" 2000 867 97878 11.74 90766 395987 58358 62275 25875 71175 NA NA NA NA
"723" "France" 2001 867 99694 11.37 85711 374385 53603 58761 25617 66169 NA NA NA NA
"724" "France" 2002 867 82448 11.87 89751 423804 56910 64431 27899 74455 NA NA NA NA
"725" "France" 2004 867 76099 11.34 89907 454162 57098 53484 25104 75788 NA NA NA NA
"726" "France" 2005 867 78265 11.55 82539 422227 57314 51495 24837 69887 NA NA NA NA
"727" "France" 2006 867 71612 11.79 85818 401909 54756 55127 27173 67414 NA NA NA NA
"728" "France" 2007 867 77255 11.75 94821 453347 46354 58655 25991 62542 NA NA NA NA
"729" "France" 2008 867 78577 11.28 91258 435194 57599 62159 28986 71018 NA NA NA NA
"730" "France" 2009 867 63676 11.46 88934 437856 57406 53928 25109 74478 NA NA NA NA
"731" "France" 2010 867 61903 10.41 88299 421566 50432 55112 27495 70405 NA NA NA NA
"732" "France" 2011 867 61039 12.33 99668 468991 56263 64627 29473 66563 NA NA NA NA
"733" "France" 2012 867 63547.59 11.22 90024 413769 55947 56861 27815 71512 NA NA NA NA
"734" "France" 2013 867 66497.29 11.01 81592 431560 39400 54344 25599 72656 NA NA NA NA
"735" "Germany" 1990 700 31289 10.71 67762 257764 NA NA 19792 62734 NA NA NA NA
"736" "Germany" 1991 700 32006 9.36 68432 298464 NA NA 23917 67712 NA NA NA NA
"737" "Germany" 1992 700 29542 10.38 72348 301928 NA NA 30000 59811 NA NA NA NA
"738" "Germany" 1993 700 25170 9.34 80227 392539 NA NA 20000 65841 NA NA NA NA
"739" "Germany" 1994 700 26330 10.43 70808 329512 NA NA 20000 67684 NA NA NA NA
"740" "Germany" 1995 700 30090 9.75 73664 314059 NA NA 20587 68882 NA NA NA NA
"741" "Germany" 1996 700 31683 7.88 78272 390096 NA NA 20000 72932 NA NA NA NA
"742" "Germany" 1997 700 30414 9.73 86577 384055 NA NA 20000 72902 NA NA NA NA
"743" "Germany" 1998 700 33377 10.05 81561 381394 NA NA 21896 72035 NA NA NA NA
"744" "Germany" 1999 700 30019 10.58 87850 374989 NA NA 26010 75411 NA NA NA NA
"745" "Germany" 2000 700 35273.17 10.96 92119 433437 NA NA 20000 72826 NA NA NA NA
"746" "Germany" 2001 700 33423.49 9.69 88376 407758 NA NA 19584 78827 NA NA NA NA
"747" "Germany" 2002 700 34431.72 10.26 93755 391226 NA NA 15337 69056 NA NA NA NA
"748" "Germany" 2004 700 34930.37 9.82 90966 441756 NA NA NA 81716 NA NA NA NA
"749" "Germany" 2005 700 36386.27 9.92 92139 419798 NA NA NA 74651 NA NA NA NA
"750" "Germany" 2006 700 38540.15 10.55 80307 365680 NA NA 10000 72007 NA NA NA NA
"751" "Germany" 2007 700 40740.64 10.88 94475 423470 NA NA 10000 69611 NA NA NA NA
"752" "Germany" 2008 700 43413.01 10.66 98099 437606 NA NA 10000 80873 NA NA NA NA
"753" "Germany" 2009 700 39289.43 10.06 97500 443045 NA NA 10000 78091 NA NA NA NA
"754" "Germany" 2010 700 40832.42 8.61 90261 398758 NA NA 20000 72120 NA NA NA NA
"755" "Germany" 2011 700 43754.35 10.56 106243 457565 NA NA 15000 70139 NA NA NA NA
"756" "Germany" 2012 700 45522.5 9.96 104802 447570 NA NA 20000 73312 NA NA NA NA
"757" "Germany" 2013 700 43756.1 10.12 88276 398258 NA NA 20000 79979 NA NA NA NA
"758" "Ghana" 1990 1187 65.8 26.73 11889 NA 16510 6310 NA NA 84170 NA 61890 73451
"759" "Ghana" 1991 1187 65.8 26.6 15260 NA 15901 9193 NA NA 106630 NA 67914 115790
"760" "Ghana" 1992 1187 65.8 26.47 12040 NA 16499 8422 NA NA 102591 NA 68873 104034
"761" "Ghana" 1993 1187 65.8 26.67 15092 NA 20389 10604 NA NA 112309 NA 80432 131606
"762" "Ghana" 1994 1187 65.8 26.62 14933 NA 20062 10825 NA NA 115776 NA 80365 110256
"763" "Ghana" 1995 1187 65.8 26.87 15020 NA 20192 10765 NA NA 119924 NA 77059 120710
"764" "Ghana" 1996 1187 1575.5 26.61 15153 NA 20496 11245 NA NA 120392 13596 79711 127793
"765" "Ghana" 1997 1187 502 26.58 15285 NA 16746 10278 NA NA 118777 13593 80890 128490
"766" "Ghana" 1998 1187 297.78 27.28 14850 NA 14847 11656 NA NA 113891 13617 77780 128148
"767" "Ghana" 1999 1187 114.13 26.74 14557 NA 19919 9689 NA NA 122528 13846 81007 133871
"768" "Ghana" 2000 1187 81.63 26.83 14578 NA 21589 9692 NA NA 122812 13953 79071 128847
"769" "Ghana" 2001 1187 82 26.76 13150 NA 20185 8499 NA NA 123436 14066 78227 123414
"770" "Ghana" 2002 1187 89.88 26.92 14900 NA 22799 9375 NA NA 122489 14071 82297 129996
"771" "Ghana" 2004 1187 134.25 27.02 15794 NA 20253 9627 NA NA 124228 14259 84670 125220
"772" "Ghana" 2005 1187 166.16 27.06 15613 NA 23917 10000 NA NA 127560 13869 96276 108072
"773" "Ghana" 2006 1187 771.58 27.1 14994 NA 20000 9844 NA NA 122000 14765 96990 131938
"774" "Ghana" 2007 1187 119.86 27.16 15437 NA 17015 7427 NA NA 127640 15242 105924 135233
"775" "Ghana" 2008 1187 350.83 26.98 17371 NA 22735 11997 NA NA 135145 15759 107039 140831
"776" "Ghana" 2009 1187 378.97 27.14 16969 NA 24109 13119 NA NA 138074 16326 109659 152555
"777" "Ghana" 2010 1187 378.97 27.57 18874 NA 27126 12846 NA NA 154330 16904 107868 154841
"778" "Ghana" 2011 1187 378.97 27.11 16458 NA 23495 11790 NA NA 160124 17687 107574 155906
"779" "Ghana" 2012 1187 378.97 26.86 18712 NA 25386 12129 NA NA 167489 18243 105443 155717
"780" "Ghana" 2013 1187 378.97 27.24 17240 NA 26378 11369 NA NA 182704 18243 108397 167820
"781" "Greece" 1990 652 7420 18.05 96965 189470 60000 20000 30000 19332 NA 168333 NA NA
"782" "Greece" 1991 652 7420 17.07 101042 202182 54938 30000 27500 31183 NA 200958 NA NA
"783" "Greece" 1992 652 7869 17.13 99762 204323 73611 20000 30000 24315 NA 235305 NA NA
"784" "Greece" 1993 652 8826 17.53 98951 202484 73904 56238 24307 22952 NA 207924 NA NA
"785" "Greece" 1994 652 6341 18.47 97800 200479 80813 37895 20107 27510 NA 207442 NA NA
"786" "Greece" 1995 652 6663 17.82 100563 200585 81057 37299 20000 26341 NA 146082 NA NA
"787" "Greece" 1996 652 7296 17.46 99314 200578 77561 36635 22376 24149 NA 159367 NA NA
"788" "Greece" 1997 652 9223 17.35 104030 191769 74739 22680 22651 24172 NA 126837 NA NA
"789" "Greece" 1998 652 10702 18.15 88247 202472 72195 19251 23611 24379 NA 130777 NA NA
"790" "Greece" 1999 652 9635 18.82 95128 199050 73028 33852 15645 23910 NA 184298 NA NA
"791" "Greece" 2000 652 10627 18.2 96708 207228 70098 21021 17429 26666 NA 153007 NA NA
"792" "Greece" 2001 652 10725 18.67 103463 204626 71151 35212 16404 25096 NA 176963 NA NA
"793" "Greece" 2002 652 11852 18.33 99544 193885 73683 31008 19730 23432 NA 186335 NA NA
"794" "Greece" 2004 652 11594 18.07 101088 202638 71038 16230 1265 24757 NA 205463 NA NA
"795" "Greece" 2005 652 12083 17.91 103033 200680 74059 13554 3716 24058 NA 186025 NA NA
"796" "Greece" 2006 652 7505.3 17.78 101383 198412 77137 16446 21491 22859 NA 186165 NA NA
"797" "Greece" 2007 652 7345.7 18.67 100223 206388 76337 11533 21121 22353 NA 214260 NA NA
"798" "Greece" 2008 652 5130.8 18.61 104810 201148 73731 10635 3684 27769 NA 211841 NA NA
"799" "Greece" 2009 652 3404.4 18.52 104326 207007 76682 21040 19920 27436 NA 204975 NA NA
"800" "Greece" 2010 652 5607.7 19.3 103818 206835 69283 16082 27089 26044 NA 215419 NA NA
"801" "Greece" 2011 652 8189.8 17.67 107069 202160 81086 7930 25449 27004 NA 197379 NA NA
"802" "Greece" 2012 652 8002.2 18.82 104559 199165 74926 14311 25983 26650 NA 199034 NA NA
"803" "Greece" 2013 652 8081.72 19.36 106689 206787 83964 26357 27376 27777 NA 221642 NA NA
"804" "Guatemala" 1990 1996 12004.33 19.64 20052 210685 31111 16237 26288 19983 31400 NA 394286 NA
"805" "Guatemala" 1991 1996 12004.33 19.91 18442 207137 28745 11759 26283 20124 29167 NA 411910 NA
"806" "Guatemala" 1992 1996 12004.33 19.89 18831 204371 26021 12008 25441 20000 31957 NA 418505 NA
"807" "Guatemala" 1993 1996 12004.33 19.85 18506 207000 27338 11691 28902 19924 31806 62500 418505 NA
"808" "Guatemala" 1994 1996 12004.33 20.08 19569 208248 30022 8355 28389 21025 32084 66667 418505 NA
"809" "Guatemala" 1995 1996 12004.33 19.98 19436 207000 27877 11610 27692 20987 32084 62500 414079 NA
"810" "Guatemala" 1996 1996 12004.33 19.48 18201 209629 18086 11846 27617 21020 31918 62500 394286 NA
"811" "Guatemala" 1997 1996 11419.53 20.16 14942 212213 18548 11825 27600 20408 31918 66667 381003 NA
"812" "Guatemala" 1998 1996 10834.74 20.36 16994 213250 22581 11699 31768 19721 28235 60000 381146 NA
"813" "Guatemala" 1999 1996 10249.94 19.44 17378 215496 32924 12067 30780 19633 22731 66667 386101 NA
"814" "Guatemala" 2000 1996 9665.14 19.47 17811 224631 30764 12057 30548 20934 22705 62500 389764 NA
"815" "Guatemala" 2001 1996 10023.42 19.62 20681 367969 19229 13629 29091 29638 14288 60000 223715 NA
"816" "Guatemala" 2002 1996 10381.71 19.93 20659 335861 11989 14004 26923 19146 13713 60000 230957 NA
"817" "Guatemala" 2004 1996 11959.92 19.85 21307 255804 26236 16502 26923 20184 14833 66667 259605 NA
"818" "Guatemala" 2005 1996 13506.02 19.99 23360 268403 27463 16225 26923 21288 14333 64706 194704 NA
"819" "Guatemala" 2006 1996 15951.27 19.88 25807 248346 24662 13536 26923 22712 13834 62500 163086 NA
"820" "Guatemala" 2007 1996 22883.17 19.9 23219 250489 28203 17498 26923 22229 13334 60000 167445 NA
"821" "Guatemala" 2008 1996 18091.67 19.51 20115 242863 30625 16657 26923 24013 12834 66667 175233 NA
"822" "Guatemala" 2009 1996 13276.7 19.99 19798 252535 28922 17523 25714 22131 12531 65000 194704 NA
"823" "Guatemala" 2010 1996 14898.25 19.85 19944 252547 28258 17398 31313 20574 12511 58333 162205 NA
"824" "Guatemala" 2011 1996 16540.71 19.85 19976 255064 28621 17482 26429 20509 12491 64286 164167 NA
"825" "Guatemala" 2012 1996 19726.3 19.88 20348 249536 28928 17558 26429 21677 12470 65000 171753 NA
"826" "Guatemala" 2013 1996 20489.4 20.37 20827 247554 29387 17290 25333 20240 12450 63636 179551 NA
"827" "Guinea" 1990 1651 80 27.08 10179 NA 17106 16420 NA NA 72011 49493 51333 100000
"828" "Guinea" 1991 1651 80 27.22 10527 NA 17110 15715 NA NA 71630 48075 51788 100000
"829" "Guinea" 1992 1651 80 27.02 10885 NA 17113 15038 NA NA 71253 46705 51923 97333
"830" "Guinea" 1993 1651 21 27.25 11255 NA 17116 14390 NA NA 70876 45371 52019 108376
"831" "Guinea" 1994 1651 39 27.03 11639 NA 17119 13768 NA NA 70505 44074 52500 120000
"832" "Guinea" 1995 1651 153 27.23 12036 NA 17122 13174 NA NA 70131 42809 51829 118750
"833" "Guinea" 1996 1651 157 27.33 12446 NA 17126 12605 NA NA 69762 41590 52410 111198
"834" "Guinea" 1997 1651 157 27.3 12870 NA 17129 12060 NA NA 69393 40398 52197 111765
"835" "Guinea" 1998 1651 181.35 27.63 13308 NA 17132 11541 NA NA 69024 39241 52247 118180
"836" "Guinea" 1999 1651 205.71 27.12 13761 NA 17135 11042 NA NA 68660 38122 52282 112822
"837" "Guinea" 2000 1651 230.06 27.12 14230 NA 17139 10565 NA NA 68299 37031 52527 113197
"838" "Guinea" 2001 1651 254.42 27.36 14430 NA 17194 10111 NA NA 69892 36981 52250 113485
"839" "Guinea" 2002 1651 278.77 27.53 14664 NA 17289 10174 NA NA 71520 37202 52231 120289
"840" "Guinea" 2004 1651 327.49 27.56 15143 61356 17479 10334 NA NA 74892 36282 52165 114162
"841" "Guinea" 2005 1651 351.84 27.66 15388 63603 17575 10323 NA NA 76636 36590 52141 113843
"842" "Guinea" 2006 1651 376.19 27.2 15637 61011 17672 10417 NA NA 78422 37130 52096 118441
"843" "Guinea" 2007 1651 400.55 27.28 15891 59380 17769 10356 NA NA 80249 36982 51905 111330
